Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
20813,AIR_11,REGION,AMR,YEAR,,,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE000390,,,,,12 856 [6268-22 945],12855.572,6268.184,22944.95,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
20818,AIR_11,COUNTRY,PRK,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2018,GHECAUSE,GHECAUSE_GHE000000,,,,,22 205 [17 619-27 307],22205.242,17619.009,27307.31,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
20975,AIR_11,COUNTRY,AZE,YEAR,EUR,Europe,SEX,SEX_BTSX,2018,GHECAUSE,GHECAUSE_GHE001130,,,,,620 [0-2218],619.719,0,2218.412,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
21270,AIR_11,COUNTRY,CRI,YEAR,AMR,Americas,SEX,SEX_MLE,2018,GHECAUSE,GHECAUSE_GHE001140,,,,,18 [5-46],17.772,4.654,45.925,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
21331,AIR_11,COUNTRY,MKD,YEAR,EUR,Europe,SEX,SEX_MLE,2011,GHECAUSE,GHECAUSE_GHE001180,,,,,71 [5-182],71.457,4.506,182.14,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
21333,AIR_11,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_MLE,2015,GHECAUSE,GHECAUSE_GHE001180,,,,,535 [76-1527],534.769,76.2,1526.752,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
23064,AIR_11,COUNTRY,CHE,YEAR,EUR,Europe,SEX,SEX_MLE,2010,GHECAUSE,GHECAUSE_GHE001180,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
23950,AIR_11,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2013,GHECAUSE,GHECAUSE_GHE000680,,,,,52 [44-58],51.548,44.055,57.891,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
24020,AIR_11,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2017,GHECAUSE,GHECAUSE_GHE000000,,,,,903 946 [548 311-1 248 163],903945.692,548310.751,1248162.604,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
24676,AIR_11,COUNTRY,VEN,YEAR,AMR,Americas,SEX,SEX_FMLE,2011,GHECAUSE,GHECAUSE_GHE001140,,,,,134 [0-518],134.357,0,517.964,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
25151,AIR_11,COUNTRY,TJK,YEAR,EUR,Europe,SEX,SEX_MLE,2013,GHECAUSE,GHECAUSE_GHE000390,,,,,363 [175-578],362.761,174.641,577.721,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
25153,AIR_11,REGION,WPR,YEAR,,,SEX,SEX_FMLE,2013,GHECAUSE,GHECAUSE_GHE001130,,,,,141 477 [88 138-203 205],141476.893,88137.654,203204.567,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
25735,AIR_11,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_FMLE,2016,GHECAUSE,GHECAUSE_GHE001180,,,,,305 [210-477],304.721,209.795,476.913,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
25968,AIR_11,REGION,SEAR,YEAR,,,SEX,SEX_FMLE,2016,GHECAUSE,GHECAUSE_GHE000680,,,,,18 506 [13 339-23 396],18505.982,13339.219,23395.757,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
26296,AIR_11,COUNTRY,GBR,YEAR,EUR,Europe,SEX,SEX_BTSX,2012,GHECAUSE,GHECAUSE_GHE000000,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
26399,AIR_11,COUNTRY,MNG,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2014,GHECAUSE,GHECAUSE_GHE001140,,,,,409 [235-686],409.227,234.797,686.366,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
27032,AIR_11,COUNTRY,TGO,YEAR,AFR,Africa,SEX,SEX_MLE,2013,GHECAUSE,GHECAUSE_GHE000680,,,,,24 [20-27],23.618,19.813,26.948,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
27202,AIR_11,COUNTRY,GRD,YEAR,AMR,Americas,SEX,SEX_MLE,2019,GHECAUSE,GHECAUSE_GHE000680,,,,,1 [0-2],0.867,0.049,2.403,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
27528,AIR_11,COUNTRY,CZE,YEAR,EUR,Europe,SEX,SEX_FMLE,2011,GHECAUSE,GHECAUSE_GHE000000,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
27795,AIR_11,REGION,AMR,YEAR,,,SEX,SEX_BTSX,2012,GHECAUSE,GHECAUSE_GHE000680,,,,,4800 [1871-9414],4799.581,1870.946,9413.874,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
27851,AIR_11,GLOBAL,GLOBAL,YEAR,,,SEX,SEX_FMLE,2013,GHECAUSE,GHECAUSE_GHE001130,,,,,489 322 [312 454-727 297],489321.506,312453.969,727297.273,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
27972,AIR_11,COUNTRY,GAB,YEAR,AFR,Africa,SEX,SEX_BTSX,2010,GHECAUSE,GHECAUSE_GHE000680,,,,,13 [6-21],12.914,5.941,20.532,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
28731,AIR_11,COUNTRY,TKM,YEAR,EUR,Europe,SEX,SEX_FMLE,2013,GHECAUSE,GHECAUSE_GHE001130,,,,,19 [0-116],18.51,0,115.986,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
28853,AIR_11,COUNTRY,GMB,YEAR,AFR,Africa,SEX,SEX_MLE,2015,GHECAUSE,GHECAUSE_GHE000000,,,,,824 [711-933],824.106,711.092,932.82,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
29625,AIR_11,COUNTRY,SLV,YEAR,AMR,Americas,SEX,SEX_BTSX,2018,GHECAUSE,GHECAUSE_GHE000680,,,,,26 [11-46],26.451,10.877,46.375,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
30141,AIR_11,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2012,GHECAUSE,GHECAUSE_GHE000680,,,,,207 [166-247],206.895,166.072,247.022,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
31095,AIR_11,COUNTRY,BLZ,YEAR,AMR,Americas,SEX,SEX_BTSX,2015,GHECAUSE,GHECAUSE_GHE001130,,,,,15 [7-25],15.061,6.953,25.165,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
31349,AIR_11,COUNTRY,VUT,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2018,GHECAUSE,GHECAUSE_GHE001130,,,,,100 [78-123],100.012,77.713,123.008,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
31655,AIR_11,COUNTRY,CZE,YEAR,EUR,Europe,SEX,SEX_FMLE,2016,GHECAUSE,GHECAUSE_GHE001130,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
31739,AIR_11,COUNTRY,CHL,YEAR,AMR,Americas,SEX,SEX_MLE,2018,GHECAUSE,GHECAUSE_GHE001140,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
31878,AIR_11,COUNTRY,VCT,YEAR,AMR,Americas,SEX,SEX_MLE,2014,GHECAUSE,GHECAUSE_GHE001130,,,,,3 [0-8],2.522,0.068,8.301,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
31931,AIR_11,REGION,WPR,YEAR,,,SEX,SEX_MLE,2019,GHECAUSE,GHECAUSE_GHE000390,,,,,41 806 [22 331-65 230],41805.57,22331.111,65230.24,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
32001,AIR_11,COUNTRY,CPV,YEAR,AFR,Africa,SEX,SEX_MLE,2017,GHECAUSE,GHECAUSE_GHE000680,,,,,4 [2-5],3.622,2.208,5.247,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
32043,AIR_11,COUNTRY,ALB,YEAR,EUR,Europe,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE001140,,,,,356 [116-772],355.568,116.449,771.922,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
32452,AIR_11,COUNTRY,BIH,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,GHECAUSE,GHECAUSE_GHE000390,,,,,79 [40-111],78.893,39.853,111.292,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
32570,AIR_11,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,SEX_BTSX,2012,GHECAUSE,GHECAUSE_GHE000680,,,,,87 [74-100],87.154,73.708,100.039,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
33119,AIR_11,COUNTRY,SEN,YEAR,AFR,Africa,SEX,SEX_MLE,2012,GHECAUSE,GHECAUSE_GHE001180,,,,,296 [181-498],295.784,181.299,497.75,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
33565,AIR_11,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE001140,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
34014,AIR_11,COUNTRY,VCT,YEAR,AMR,Americas,SEX,SEX_BTSX,2015,GHECAUSE,GHECAUSE_GHE001180,,,,,1 [0-5],1.264,0.029,4.616,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
34456,AIR_11,COUNTRY,BEL,YEAR,EUR,Europe,SEX,SEX_FMLE,2012,GHECAUSE,GHECAUSE_GHE000680,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
34488,AIR_11,COUNTRY,BFA,YEAR,AFR,Africa,SEX,SEX_BTSX,2017,GHECAUSE,GHECAUSE_GHE000390,,,,,9312 [7317-10 855],9311.999,7316.775,10855.184,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
34493,AIR_11,COUNTRY,TKM,YEAR,EUR,Europe,SEX,SEX_MLE,2017,GHECAUSE,GHECAUSE_GHE001130,,,,,18 [0-125],18.23,0,124.684,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
34497,AIR_11,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2019,GHECAUSE,GHECAUSE_GHE001140,,,,,687 [407-1062],686.692,406.956,1061.642,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
34715,AIR_11,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2018,GHECAUSE,GHECAUSE_GHE001180,,,,,1253 [153-3554],1252.831,152.801,3553.618,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
34943,AIR_11,COUNTRY,AGO,YEAR,AFR,Africa,SEX,SEX_BTSX,2019,GHECAUSE,GHECAUSE_GHE001180,,,,,893 [512-1565],893.328,511.644,1565.181,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
35023,AIR_11,COUNTRY,KHM,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2012,GHECAUSE,GHECAUSE_GHE000390,,,,,4332 [3314-5206],4331.964,3313.937,5206.32,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
35254,AIR_11,COUNTRY,WSM,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2014,GHECAUSE,GHECAUSE_GHE000000,,,,,81 [63-98],80.546,63.133,97.84,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
35683,AIR_11,REGION,EUR,YEAR,,,SEX,SEX_FMLE,2012,GHECAUSE,GHECAUSE_GHE000390,,,,,2833 [565-6816],2832.682,564.81,6816.33,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
35791,AIR_11,COUNTRY,AUS,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2016,GHECAUSE,GHECAUSE_GHE001130,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
36264,AIR_11,COUNTRY,IRL,YEAR,EUR,Europe,SEX,SEX_BTSX,2011,GHECAUSE,GHECAUSE_GHE000390,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
36725,AIR_11,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2016,GHECAUSE,GHECAUSE_GHE001130,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
36753,AIR_11,COUNTRY,TTO,YEAR,AMR,Americas,SEX,SEX_MLE,2017,GHECAUSE,GHECAUSE_GHE001130,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
37289,AIR_11,COUNTRY,COM,YEAR,AFR,Africa,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE000390,,,,,164 [130-190],163.827,130.319,190.404,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
37401,AIR_11,COUNTRY,TTO,YEAR,AMR,Americas,SEX,SEX_BTSX,2016,GHECAUSE,GHECAUSE_GHE001140,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
37943,AIR_11,COUNTRY,HUN,YEAR,EUR,Europe,SEX,SEX_MLE,2018,GHECAUSE,GHECAUSE_GHE000000,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
38479,AIR_11,COUNTRY,EST,YEAR,EUR,Europe,SEX,SEX_BTSX,2018,GHECAUSE,GHECAUSE_GHE001180,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
39077,AIR_11,COUNTRY,FRA,YEAR,EUR,Europe,SEX,SEX_FMLE,2013,GHECAUSE,GHECAUSE_GHE001140,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
39337,AIR_11,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2014,GHECAUSE,GHECAUSE_GHE000000,,,,,303 [252-361],302.657,251.689,360.64,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
39702,AIR_11,COUNTRY,PAN,YEAR,AMR,Americas,SEX,SEX_FMLE,2010,GHECAUSE,GHECAUSE_GHE001180,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
39935,AIR_11,COUNTRY,MYS,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2018,GHECAUSE,GHECAUSE_GHE001130,,,,,646 [0-2590],646.137,0,2589.925,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
40288,AIR_11,COUNTRY,MLT,YEAR,EUR,Europe,SEX,SEX_BTSX,2017,GHECAUSE,GHECAUSE_GHE001140,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
40353,AIR_11,COUNTRY,ERI,YEAR,AFR,Africa,SEX,SEX_BTSX,2017,GHECAUSE,GHECAUSE_GHE001140,,,,,863 [546-1297],863.355,545.537,1296.982,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
40815,AIR_11,COUNTRY,COM,YEAR,AFR,Africa,SEX,SEX_BTSX,2018,GHECAUSE,GHECAUSE_GHE000000,,,,,626 [528-720],626.394,527.646,719.874,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
40864,AIR_11,COUNTRY,WSM,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2016,GHECAUSE,GHECAUSE_GHE001180,,,,,11 [6-18],10.578,6.243,17.977,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
41037,AIR_11,COUNTRY,KEN,YEAR,AFR,Africa,SEX,SEX_FMLE,2013,GHECAUSE,GHECAUSE_GHE000680,,,,,114 [99-127],113.918,98.81,126.98,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
41422,AIR_11,COUNTRY,LTU,YEAR,EUR,Europe,SEX,SEX_BTSX,2019,GHECAUSE,GHECAUSE_GHE001130,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
41533,AIR_11,COUNTRY,TLS,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2019,GHECAUSE,GHECAUSE_GHE001180,,,,,53 [36-82],53.055,35.757,82.382,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
41714,AIR_11,COUNTRY,TGO,YEAR,AFR,Africa,SEX,SEX_MLE,2017,GHECAUSE,GHECAUSE_GHE000390,,,,,1856 [1463-2169],1856.048,1463.394,2169.28,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
42140,AIR_11,COUNTRY,NAM,YEAR,AFR,Africa,SEX,SEX_BTSX,2017,GHECAUSE,GHECAUSE_GHE000680,,,,,23 [17-28],22.608,17.334,27.761,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
42184,AIR_11,COUNTRY,NIC,YEAR,AMR,Americas,SEX,SEX_MLE,2013,GHECAUSE,GHECAUSE_GHE001180,,,,,210 [113-394],210.329,113.246,393.5,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
42524,AIR_11,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2013,GHECAUSE,GHECAUSE_GHE001140,,,,,3 [0-21],2.769,0,20.528,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
42838,AIR_11,COUNTRY,CRI,YEAR,AMR,Americas,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE000680,,,,,7 [3-13],6.8,2.722,12.711,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
43193,AIR_11,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2010,GHECAUSE,GHECAUSE_GHE001130,,,,,5107 [4030-6341],5107.418,4029.519,6340.797,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
43900,AIR_11,COUNTRY,CYP,YEAR,EUR,Europe,SEX,SEX_FMLE,2013,GHECAUSE,GHECAUSE_GHE000680,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
43948,AIR_11,COUNTRY,AGO,YEAR,AFR,Africa,SEX,SEX_FMLE,2016,GHECAUSE,GHECAUSE_GHE000680,,,,,61 [46-75],60.951,45.772,74.85,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
44276,AIR_11,COUNTRY,MLI,YEAR,AFR,Africa,SEX,SEX_FMLE,2018,GHECAUSE,GHECAUSE_GHE001140,,,,,1279 [836-1854],1278.901,835.941,1854.469,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
44529,AIR_11,COUNTRY,TKM,YEAR,EUR,Europe,SEX,SEX_BTSX,2013,GHECAUSE,GHECAUSE_GHE001130,,,,,37 [0-234],37.244,0,234.199,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
44744,AIR_11,REGION,SEAR,YEAR,,,SEX,SEX_BTSX,2011,GHECAUSE,GHECAUSE_GHE001140,,,,,302 629 [168 754-490 201],302628.995,168753.811,490200.995,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
44876,AIR_11,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2012,GHECAUSE,GHECAUSE_GHE000390,,,,,5 [3-7],5.039,2.832,7.275,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
45233,AIR_11,COUNTRY,HND,YEAR,AMR,Americas,SEX,SEX_BTSX,2012,GHECAUSE,GHECAUSE_GHE000000,,,,,4400 [3114-5775],4399.539,3113.649,5774.513,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
45680,AIR_11,COUNTRY,SRB,YEAR,EUR,Europe,SEX,SEX_FMLE,2012,GHECAUSE,GHECAUSE_GHE000680,,,,,333 [197-474],333.061,197.323,474.073,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
45925,AIR_11,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE000390,,,,,5406 [4331-6242],5406.157,4330.561,6242.113,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
45940,AIR_11,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2016,GHECAUSE,GHECAUSE_GHE001130,,,,,202 441 [120 095-281 097],202440.89,120095.481,281096.793,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
46118,AIR_11,COUNTRY,USA,YEAR,AMR,Americas,SEX,SEX_BTSX,2011,GHECAUSE,GHECAUSE_GHE001130,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
46675,AIR_11,COUNTRY,BLZ,YEAR,AMR,Americas,SEX,SEX_BTSX,2016,GHECAUSE,GHECAUSE_GHE000390,,,,,14 [7-23],13.874,6.522,22.845,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
47009,AIR_11,COUNTRY,COM,YEAR,AFR,Africa,SEX,SEX_FMLE,2019,GHECAUSE,GHECAUSE_GHE001130,,,,,65 [52-79],65.294,52.306,78.801,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
47199,AIR_11,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2013,GHECAUSE,GHECAUSE_GHE001140,,,,,2389 [1088-3998],2388.653,1088.267,3997.737,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
47370,AIR_11,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2011,GHECAUSE,GHECAUSE_GHE001180,,,,,24 [15-38],24.059,15.32,38.155,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
47704,AIR_11,COUNTRY,CPV,YEAR,AFR,Africa,SEX,SEX_FMLE,2018,GHECAUSE,GHECAUSE_GHE001130,,,,,34 [20-51],33.922,19.596,51.163,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
47930,AIR_11,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2018,GHECAUSE,GHECAUSE_GHE000390,,,,,15 202 [11 583-18 013],15201.833,11583.35,18013.382,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
48082,AIR_11,COUNTRY,SWE,YEAR,EUR,Europe,SEX,SEX_BTSX,2016,GHECAUSE,GHECAUSE_GHE001140,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
