IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2020,FALSE,,,,,,,,,,,,,24.27,,,,,,24.3,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,FALSE,,,,,,,,,,,,,24.94,,,,,,24.9,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2020,FALSE,,,,,,,,,,,,,25.06,,,,,,25.1,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,CAN,Canada,Year,2020,TRUE,,,,,,,,,,,,,25.56,,,,,,25.6,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,DNK,Denmark,Year,2020,FALSE,,,,,,,,,,,,,25.9,,,,,,25.9,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2020,FALSE,,,,,,,,,,,,,26.34,,,,,,26.3,,"Public Health Group, Ministry of Health, Singapore, 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2020,FALSE,,,,,,,,,,,,,26.87,,,,,,26.9,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2020,FALSE,,,,,,,,,,,,,27.3,,,,,,27.3,,"WHO EMRO Regional Observatory, data extracted on 28 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,USA,United States of America,Year,2020,TRUE,,,,,,,,,,,,,27.4,,,,,,27.4,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,FIN,Finland,Year,2020,TRUE,,,,,,,,,,,,,28.26,,,,,,28.3,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ISL,Iceland,Year,2020,TRUE,,,,,,,,,,,,,28.34,,,,,,28.3,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,SUR,Suriname,Year,2020,TRUE,,,,,,,,,,,,,28.93,,,,,,28.9,,"Statistics Suriname, Statistical yearbook",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ALB,Albania,Year,2020,TRUE,,,,,,,,,,,,,29.07,,,,,,29.1,,"Statistical database, INSTAT",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,IRL,Ireland,Year,2020,TRUE,,,,,,,,,,,,,29.14,,,,,,29.1,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2020,TRUE,,,,,,,,,,,,,29.12,,,,,,29.1,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ESP,Spain,Year,2020,FALSE,,,,,,,,,,,,,29.54,,,,,,29.5,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,TRUE,,,,,,,,,,,,,29.85,,,,,,29.9,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,FALSE,,,,,,,,,,,,,3.35,,,,,,3.4,,"Afghanistan Statistical Yearbook, National Statistic and Information Authority",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,DMA,Dominica,Year,2020,FALSE,,,,,,,,,,,,,30,,,,,,30,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ISR,Israel,Year,2020,FALSE,,,,,,,,,,,,,30.72,,,,,,30.7,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ITA,Italy,Year,2020,TRUE,,,,,,,,,,,,,31.82,,,,,,31.8,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2020,TRUE,,,,,,,,,,,,,31.93,,,,,,31.9,,"Seychelles in figures, national bureau of statistics",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,ARG,Argentina,Year,2020,FALSE,,,,,,,,,,,,,32.01,,,,,,32,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2020,FALSE,,,,,,,,,,,,,32,,,,,,32,,"WHO EMRO Regional Observatory, data extracted on 28 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2020,TRUE,,,,,,,,,,,,,32.91,,,,,,32.9,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,NOR,Norway,Year,2020,TRUE,,,,,,,,,,,,,33.98,,,,,,34,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,PRT,Portugal,Year,2020,TRUE,,,,,,,,,,,,,35.28,,,,,,35.3,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2020,FALSE,,,,,,,,,,,,,36.37,,,,,,36.4,,"Health statistics report, Ministry of health",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2020,TRUE,,,,,,,,,,,,,38.11,,,,,,38.1,,Eurostat Database (unpublished data),EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2020,FALSE,,,,,,,,,,,,,38.85,,,,,,38.8,,"Brunei Darussalam Key indicators, Ministry of finance and economy",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,FALSE,,,,,,,,,,,,,39.76,,,,,,39.8,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2020,FALSE,,,,,,,,,,,,,4.34,,,,,,4.3,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,BEN,Benin,Year,2020,FALSE,,,,,,,,,,,,,4.68,,,,,,4.7,,"INSAE, Annuaire statistique",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2020,TRUE,,,,,,,,,,,,,40.19,,,,,,40.2,,"Annual Health Bulletin, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,FALSE,,,,,,,,,,,,,40.93,,,,,,40.9,,"Turkmenstat, Turkmenistan, 2023.",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,CUB,Cuba,Year,2020,FALSE,,,,,,,,,,,,,41.86,,,,,,41.9,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2020,FALSE,,,,,,,,,,,,,41.92,,,,,,41.9,,"Statistical yearbook of the Kyrgyz Republic, National Statistical Committee of the Kyrgyz Republic",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2020,FALSE,,,,,,,,,,,,,41.94,,,,,,41.9,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2020,TRUE,,,,,,,,,,,,,42.2,,,,,,42.2,,Eurostat Database (unpublished data),EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,,,,,,,,,,,,,42.47,,,,,,42.5,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2020,FALSE,,,,,,,,,,,,,43.24,,,,,,43.2,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,FALSE,,,,,,,,,,,,,43.57,,,,,,43.6,,"The Ministry of Finance Republic of Tajikistan, 2023.",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MLT,Malta,Year,2020,TRUE,,,,,,,,,,,,,43.83,,,,,,43.8,,Eurostat Database (unpublished data),EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,EST,Estonia,Year,2020,TRUE,,,,,,,,,,,,,44.64,,,,,,44.6,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2020,FALSE,,,,,,,,,,,,,44.8,,,,,,44.8,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ARM,Armenia,Year,2020,TRUE,,,,,,,,,,,,,45.88,,,,,,45.9,,"Statistical yearbook of Armenia 2020, Statistical Committee of the Republic of Armenia",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2020,FALSE,,,,,,,,,,,,,47.75,,,,,,47.8,,"Open data, the State Committee of the Republic of Uzbekistan on Statistics",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,GEO,Georgia,Year,2020,TRUE,,,,,,,,,,,,,49.39,,,,,,49.4,,"Statistical YearBook of Georgia 2021, National Statistics Office of Georgia",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,CHN,China,Year,2020,TRUE,,,,,,,,,,,,,50.05,,,,,,50,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,HTI,Haiti,Year,2020,FALSE,,,,,,,,,,,,,50.28,,,,,,50.3,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2020,TRUE,,,,,,,,,,,,,50.41,,,,,,50.4,,"Maldives Health Statistics, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,LVA,Latvia,Year,2020,TRUE,,,,,,,,,,,,,52.95,,,,,,53,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SRB,Serbia,Year,2020,TRUE,,,,,,,,,,,,,53.46,,,,,,53.5,,Eurostat Database (unpublished data),EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,BEL,Belgium,Year,2020,FALSE,,,,,,,,,,,,,55.22,,,,,,55.2,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2020,FALSE,,,,,,,,,,,,,55.65,,,,,,55.7,,"Statistical databank, Statistica Moldovei",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,HRV,Croatia,Year,2020,TRUE,,,,,,,,,,,,,55.95,,,,,,56,,Eurostat Database (unpublished data),EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,BRB,Barbados,Year,2020,TRUE,,,,,,,,,,,,,56.65,,,,,,56.6,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2020,TRUE,,,,,,,,,,,,,56.84,,,,,,56.8,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2020,TRUE,,,,,,,,,,,,,59.58,,,,,,59.6,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2020,TRUE,,,,,,,,,,,,,6.34,,,,,,6.3,,"Statistical abstract, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2020,TRUE,,,,,,,,,,,,,6.6,,,,,,6.6,,"Monitoring health and health system performance in the Eastern Mediterranean Region: Core indicators and indicators on the health-related Sustainable Development Goals (2022 edition, preliminary data)",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,FRA,France,Year,2020,TRUE,,,,,,,,,,,,,60.01,,,,,,60,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,POL,Poland,Year,2020,TRUE,,,,,,,,,,,,,61.05,,,,,,61.1,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2020,TRUE,,,,,,,,,,,,,62.63,,,,,,62.6,,"Statistical Yearbook of Ukraine 2020, State Statistics Service of Ukraine",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,CZE,Czechia,Year,2020,TRUE,,,,,,,,,,,,,65.99,,,,,,66,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2020,TRUE,,,,,,,,,,,,,67.16,,,,,,67.2,,"Statistics of health protection, Agency for Strategic planning and reforms of the Republic of the Kazakhstan Bureau of National Statistics",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,HUN,Hungary,Year,2020,FALSE,,,,,,,,,,,,,67.57,,,,,,67.6,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2020,FALSE,,,,,,,,,,,,,6.99,,,,,,7,,"Anuario Estatistico Saude, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,HND,Honduras,Year,2020,FALSE,,,,,,,,,,,,,7.09,,,,,,7.1,,SecretarÃ­a de Salud / Ãrea EstadÃ­stica de la Salud/ Actividades Hospitalarias,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2020,TRUE,,,,,,,,,,,,,7.34,,,,,,7.3,,"Base de donnÃ©es BDS, Haut-Commissariat au Plan",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2020,TRUE,,,,,,,,,,,,,7.39,,,,,,7.4,,"Statistical Yearbook, National Institute of Statistics of Rwanda",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,AUT,Austria,Year,2020,TRUE,,,,,,,,,,,,,70.58,,,,,,70.6,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ROU,Romania,Year,2020,TRUE,,,,,,,,,,,,,70.56,,,,,,70.6,,Eurostat Database (unpublished data),EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2020,FALSE,,,,,,,,,,,,,70.84,,,,,,70.8,,"Medstat, Russian Research Institute of Health",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2020,TRUE,,,,,,,,,,,,,77.68,,,,,,77.7,,Eurostat Database (unpublished data),EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,DEU,Germany,Year,2020,TRUE,,,,,,,,,,,,,78.02,,,,,,78,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2020,FALSE,,,,,,,,,,,,,81.63,,,,,,81.6,,"National Health Information Bulletin, Ministry of Health",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2020,FALSE,,,,,,,,,,,,,82.21,,,,,,82.2,,"Statistics database, Mongolian Statistical Information Service",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2020,FALSE,,,,,,,,,,,,,9.45,,,,,,9.4,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2020,FALSE,,,,,,,,,,,,,9.85,,,,,,9.9,,"HFSRB, CO, CHD-RLEDS",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,,,,,,,,,,,,,9.88,,,,,,9.9,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,TRUE,,,,,,,,,,,,,1.73,,,,,,1.7,,Ministry of Health,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2019,FALSE,,,,,,,,,,,,,10.1,,,,,,10.1,,Ministry of Health,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,FALSE,,,,,,,,,,,,,10.44,,,,,,10.4,,"Department of Medical Service, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2019,FALSE,,,,,,,,,,,,,10.6,,,,,,10.6,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2019,FALSE,,,,,,,,,,,,,10.91,,,,,,10.9,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2019,FALSE,,,,,,,,,,,,,10.97,,,,,,11,,"Annual Health Report, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,TRUE,,,,,,,,,,,,,11.16,,,,,,11.2,,"Annual Health Report, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2019,FALSE,,,,,,,,,,,,,11.76,,,,,,11.8,,"Indonesia Health Profile, Ministry of Health",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2019,FALSE,,,,,,,,,,,,,12,,,,,,12,,"Annual statistical report, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2019,FALSE,,,,,,,,,,,,,12.15,,,,,,12.2,,"Egypt in figures, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,FALSE,,,,,,,,,,,,,12.47,,,,,,12.5,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2019,FALSE,,,,,,,,,,,,,12.65,,,,,,12.6,,"INE, Estadisticas sociales",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2019,FALSE,,,,,,,,,,,,,12.6,,,,,,12.6,,"WHO EMRO Regional Observatory, data extracted on 28 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2019,FALSE,,,,,,,,,,,,,124.2,,,,,,124.2,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2019,FALSE,,,,,,,,,,,,,128.8,,,,,,128.8,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,KEN,Kenya,Year,2019,TRUE,,,,,,,,,,,,,13.3,,,,,,13.3,,Kenya 2018-2019 Harmonized health facility assessment,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2019,FALSE,,,,,,,,,,,,,13.59,,,,,,13.6,,"Statistical Yearbook of Jordan, Department of Statistics",EN,2024-03-04T23:00:00.000Z
